"bpmag-Gmag","bpmag-rpmag","bpmag-Jmag","bpmag-Hmag","bpmag-Kmag","Gmag-rpmag","Gmag-Jmag","Gmag-Hmag","Gmag-Kmag","rpmag-Jmag","rpmag-Hmag","rpmag-Kmag","Jmag-Hmag","Jmag-Kmag","Hmag-Kmag","class"
1.67,2.9833,5.3962,6.3882,6.7942,1.3133,3.7262,4.7182,5.1242,2.4129,3.4049,3.8109,0.992,1.398,0.406,"Y"
1.9875,3.6902,6.7695,8.1515,8.9255,1.7027,4.782,6.164,6.938,3.0792,4.4612,5.2352,1.382,2.156,0.774,"Y"
1.0901,2.7807,4.689,5.65,6.104,1.6906,3.5988,4.5598,5.0138,1.9082,2.8692,3.3232,0.961,1.415,0.454,"Y"
0.6112,1.982,3.5171,4.3491,4.7821,1.3708,2.9059,3.7379,4.1709,1.5351,2.3671,2.8001,0.832,1.265,0.433,"Y"
1.6168,3.0871,5.7618,6.5338,6.6908,1.4703,4.145,4.917,5.074,2.6747,3.4467,3.6037,0.772,0.929,0.157,"Y"
1.3296,2.5881,4.4994,5.4814,5.8724,1.2585,3.1698,4.1518,4.5427,1.9112,2.8932,3.2842,0.982,1.373,0.391,"Y"
1.1234,2.2898,4.8663,5.0383,5.4913,1.1664,3.7428,3.9148,4.3678,2.5764,2.7484,3.2014,0.172,0.625,0.453,"Y"
2.234,3.7281,6.3941,7.1421,7.6551,1.4941,4.1601,4.9081,5.4211,2.666,3.414,3.927,0.748,1.261,0.513,"Y"
2.7691,4.3655,7.674,9.257,10.182,1.5963,4.9049,6.4879,7.4129,3.3085,4.8915,5.8165,1.583,2.508,0.925,"Y"
1.2508,2.7817,4.654,6.372,7.367,1.5309,3.4032,5.1212,6.1162,1.8723,3.5903,4.5853,1.718,2.713,0.995,"Y"
2.1675,3.5714,6.1904,7.3344,7.8674,1.4039,4.0229,5.1669,5.6999,2.6189,3.7629,4.2959,1.144,1.677,0.533,"Y"
1.4404,2.6139,4.4265,5.2895,5.5745,1.1735,2.9861,3.8491,4.1341,1.8126,2.6756,2.9606,0.863,1.148,0.285,"Y"
0.9073,2.8134,6.5135,8.1055,9.0725,1.9061,5.6061,7.1981,8.1651,3.7001,5.2921,6.2591,1.592,2.559,0.967,"Y"
1.951,3.2974,5.5554,6.6604,7.1384,1.3464,3.6043,4.7093,5.1873,2.2579,3.3629,3.8409,1.105,1.583,0.478,"Y"
1.0064,2.4177,5.6625,7.5445,8.6915,1.4113,4.656,6.538,7.685,3.2447,5.1267,6.2737,1.882,3.029,1.147,"Y"
2.1249,3.5863,6.4824,7.7104,8.2794,1.4614,4.3575,5.5855,6.1545,2.8961,4.1241,4.6931,1.228,1.797,0.569,"Y"
1.0461,2.4612,5.6089,6.9589,7.7679,1.4151,4.5627,5.9127,6.7217,3.1477,4.4977,5.3067,1.35,2.159,0.809,"Y"
2.0738,3.5996,7.5006,9.0136,9.6236,1.5258,5.4268,6.9398,7.5498,3.901,5.414,6.024,1.513,2.123,0.61,"Y"
1.3257,2.4984,4.6832,5.3372,5.7522,1.1727,3.3575,4.0115,4.4265,2.1849,2.8389,3.2539,0.654,1.069,0.415,"Y"
1.7588,3.2728,6.0997,6.9947,7.5257,1.514,4.341,5.236,5.767,2.8269,3.7219,4.2529,0.895,1.426,0.531,"Y"
1.1574,2.6629,5.9576,7.4926,8.2406,1.5055,4.8003,6.3353,7.0833,3.2948,4.8298,5.5778,1.535,2.283,0.748,"Y"
1.9092,3.2209,5.1853,6.5883,7.4953,1.3117,3.2761,4.6791,5.5861,1.9644,3.3674,4.2744,1.403,2.31,0.907,"Y"
0.9689,1.9639,3.6711,4.5301,5.3881,0.995,2.7022,3.5612,4.4192,1.7072,2.5662,3.4242,0.859,1.717,0.858,"Y"
0.9836,2.1097,3.7602,4.5802,5.0722,1.1262,2.7767,3.5967,4.0887,1.6505,2.4705,2.9625,0.82,1.312,0.492,"Y"
1.587,2.813,4.683,5.73,6.193,1.2259,3.096,4.143,4.606,1.87,2.917,3.38,1.047,1.51,0.463,"Y"
0.4999,1.1818,2.1563,2.4283,2.6513,0.6819,1.6563,1.9283,2.1513,0.9745,1.2465,1.4695,0.272,0.495,0.223,"Y"
0.6798,2.1633,5.3924,6.1944,6.8874,1.4835,4.7126,5.5146,6.2076,3.2291,4.0311,4.7241,0.802,1.495,0.693,"Y"
1.4549,2.6603,5.3821,6.6991,7.5981,1.2054,3.9273,5.2443,6.1433,2.7219,4.0389,4.9379,1.317,2.216,0.899,"Y"
0.8651,2.7943,4.8401,5.7961,6.2451,1.9292,3.975,4.931,5.38,2.0457,3.0017,3.4507,0.956,1.405,0.449,"Y"
2.1845,3.5824,6.2494,7.3584,8.0144,1.3979,4.0649,5.1739,5.8299,2.667,3.776,4.432,1.109,1.765,0.656,"Y"
1.8053,3.443,6.3628,7.3038,7.7868,1.6377,4.5575,5.4985,5.9815,2.9198,3.8608,4.3438,0.941,1.424,0.483,"Y"
1.9096,3.683,7.3164,8.9524,9.6914,1.7734,5.4067,7.0427,7.7817,3.6333,5.2693,6.0083,1.636,2.375,0.739,"Y"
1.9667,3.3271,5.5154,6.6004,7.1984,1.3604,3.5487,4.6337,5.2317,2.1883,3.2733,3.8713,1.085,1.683,0.598,"Y"
2.2822,4.0304,6.6911,7.5721,8.0581,1.7482,4.4089,5.2899,5.7759,2.6607,3.5417,4.0277,0.881,1.367,0.486,"Y"
1.5643,2.7755,4.9325,6.1235,6.7805,1.2113,3.3682,4.5592,5.2162,2.1569,3.3479,4.0049,1.191,1.848,0.657,"Y"
1.1347,2.531,4.1174,5.4394,6.3024,1.3963,2.9827,4.3047,5.1677,1.5864,2.9084,3.7714,1.322,2.185,0.863,"Y"
2.2489,3.7335,7.0097,8.6237,9.5147,1.4846,4.7607,6.3747,7.2657,3.2761,4.8901,5.7811,1.614,2.505,0.891,"Y"
1.6633,3.2955,6.6462,7.9832,8.5872,1.6322,4.9829,6.3199,6.9239,3.3508,4.6878,5.2918,1.337,1.941,0.604,"Y"
1.6846,2.9328,5.2566,6.2936,6.8436,1.2482,3.5721,4.6091,5.1591,2.3238,3.3608,3.9108,1.037,1.587,0.55,"Y"
1.7761,3.061,5.5006,6.4766,6.9966,1.2849,3.7246,4.7006,5.2206,2.4397,3.4157,3.9357,0.976,1.496,0.52,"Y"
1.1463,2.6225,5.5206,6.8926,7.7806,1.4763,4.3743,5.7463,6.6343,2.8981,4.2701,5.1581,1.372,2.26,0.888,"Y"
2.2572,3.7289,7.1046,7.8816,8.4066,1.4716,4.8473,5.6243,6.1493,3.3757,4.1527,4.6777,0.777,1.302,0.525,"Y"
1.9968,3.3795,6.619,7.368,7.716,1.3827,4.6222,5.3712,5.7192,3.2395,3.9885,4.3365,0.749,1.097,0.348,"Y"
1.2621,2.3822,4.4147,5.3997,6.0317,1.1201,3.1526,4.1376,4.7696,2.0325,3.0175,3.6495,0.985,1.617,0.632,"Y"
0.6291,1.4075,2.5287,3.1567,3.7487,0.7784,1.8997,2.5277,3.1197,1.1213,1.7493,2.3413,0.628,1.22,0.592,"Y"
2.2183,3.5942,6.2091,7.3521,8.0781,1.3759,3.9908,5.1337,5.8597,2.6149,3.7579,4.4839,1.143,1.869,0.726,"Y"
1.7694,3.0728,5.3702,6.4392,6.8352,1.3034,3.6008,4.6698,5.0658,2.2975,3.3665,3.7625,1.069,1.465,0.396,"Y"
1.8786,3.2865,5.8517,6.8257,7.3607,1.4079,3.9731,4.9471,5.4821,2.5652,3.5392,4.0742,0.974,1.509,0.535,"Y"
1.877,3.3814,5.7993,6.9613,7.5743,1.5044,3.9224,5.0844,5.6974,2.4179,3.5799,4.1929,1.162,1.775,0.613,"Y"
1.867,3.3675,6.0157,7.1737,7.5917,1.5005,4.1487,5.3067,5.7247,2.6482,3.8062,4.2242,1.158,1.576,0.418,"Y"
0.9166,2.4775,6.3506,8.1466,8.9096,1.5609,5.4341,7.2301,7.9931,3.8731,5.6691,6.4321,1.796,2.559,0.763,"Y"
1.2273,2.7209,5.9326,6.8106,7.2806,1.4937,4.7053,5.5833,6.0533,3.2117,4.0897,4.5597,0.878,1.348,0.47,"Y"
1.7202,3.0867,6.0768,7.3438,7.8928,1.3664,4.3566,5.6236,6.1726,2.9902,4.2572,4.8062,1.267,1.816,0.549,"Y"
1.1575,2.2504,4.1551,5.0491,5.4141,1.093,2.9976,3.8916,4.2566,1.9047,2.7987,3.1637,0.894,1.259,0.365,"Y"
1.7987,3.0941,5.3156,6.3366,6.6946,1.2954,3.5169,4.5379,4.8959,2.2215,3.2425,3.6005,1.021,1.379,0.358,"Y"
2.2586,3.7025,6.8354,8.4004,9.1914,1.4439,4.5768,6.1418,6.9328,3.1329,4.6979,5.4889,1.565,2.356,0.791,"Y"
2.1182,3.6415,6.531,7.471,7.918,1.5233,4.4128,5.3528,5.7998,2.8895,3.8295,4.2765,0.94,1.387,0.447,"Y"
1.821,3.1051,5.2988,6.4478,6.8798,1.2841,3.4777,4.6267,5.0587,2.1937,3.3427,3.7747,1.149,1.581,0.432,"Y"
1.5993,3.0834,5.4416,6.4396,6.9216,1.4841,3.8422,4.8402,5.3222,2.3582,3.3562,3.8382,0.998,1.48,0.482,"Y"
1.1185,2.2105,4.3865,5.3205,6.0015,1.092,3.268,4.202,4.883,2.176,3.11,3.791,0.934,1.615,0.681,"Y"
0.6341,2.0706,5.7644,7.4534,8.3594,1.4365,5.1303,6.8193,7.7253,3.6938,5.3828,6.2888,1.689,2.595,0.906,"Y"
1.1006,2.5846,5.523,6.441,7.027,1.484,4.4223,5.3403,5.9263,2.9384,3.8564,4.4424,0.918,1.504,0.586,"Y"
2.0345,3.478,6.2026,7.2346,7.7386,1.4436,4.1681,5.2001,5.7041,2.7245,3.7565,4.2605,1.032,1.536,0.504,"Y"
2.622,4.1847,7.2097,7.8187,8.2767,1.5628,4.5877,5.1967,5.6547,3.025,3.634,4.092,0.609,1.067,0.458,"Y"
2.5041,3.9758,6.4994,7.3254,7.7624,1.4717,3.9952,4.8212,5.2582,2.5236,3.3496,3.7866,0.826,1.263,0.437,"Y"
1.7188,3.2203,5.5138,6.5028,6.8808,1.5015,3.795,4.784,5.162,2.2935,3.2825,3.6605,0.989,1.367,0.378,"Y"
0.8291,2.0901,4.6436,6.2436,7.4566,1.261,3.8145,5.4145,6.6275,2.5535,4.1535,5.3665,1.6,2.813,1.213,"Y"
0.7417,2.3539,5.9179,7.1089,7.9269,1.6123,5.1762,6.3672,7.1852,3.5639,4.7549,5.5729,1.191,2.009,0.818,"Y"
0.2779,2.0492,6.4262,8.2332,9.1162,1.7713,6.1483,7.9553,8.8383,4.377,6.184,7.067,1.807,2.69,0.883,"Y"
2.2086,3.6114,6.1052,7.0682,7.6672,1.4029,3.8966,4.8596,5.4586,2.4937,3.4567,4.0557,0.963,1.562,0.599,"Y"
1.2927,2.4804,4.5882,5.7952,6.6682,1.1877,3.2956,4.5026,5.3756,2.1078,3.3148,4.1878,1.207,2.08,0.873,"Y"
2.4423,3.9503,6.5704,7.8704,8.5844,1.5081,4.1281,5.4281,6.1421,2.6201,3.9201,4.6341,1.3,2.014,0.714,"Y"
0.3012,1.928,5.1567,6.8217,8.0237,1.6268,4.8554,6.5204,7.7224,3.2287,4.8937,6.0957,1.665,2.867,1.202,"Y"
1.5689,3.0088,5.8052,6.8732,7.0602,1.4399,4.2363,5.3043,5.4913,2.7964,3.8644,4.0514,1.068,1.255,0.187,"Y"
1.6858,2.9321,5.2638,6.3838,6.9868,1.2463,3.578,4.698,5.301,2.3317,3.4517,4.0547,1.12,1.723,0.603,"Y"
1.3828,2.5564,4.7842,6.0382,6.7652,1.1736,3.4014,4.6554,5.3824,2.2278,3.4818,4.2088,1.254,1.981,0.727,"Y"
1.634,2.9031,5.1979,6.3109,6.8429,1.2692,3.5639,4.6769,5.2089,2.2947,3.4077,3.9397,1.113,1.645,0.532,"Y"
1.5144,3.2607,6.4084,7.8114,8.3134,1.7463,4.894,6.297,6.799,3.1477,4.5507,5.0527,1.403,1.905,0.502,"Y"
1.472,2.6687,4.6805,5.5275,5.8225,1.1967,3.2085,4.0555,4.3505,2.0117,2.8588,3.1538,0.847,1.142,0.295,"Y"
1.6869,3.1133,5.6393,6.6143,6.8223,1.4264,3.9524,4.9274,5.1354,2.526,3.501,3.709,0.975,1.183,0.208,"Y"
1.8251,3.3814,6.4856,7.6246,8.1786,1.5563,4.6605,5.7995,6.3535,3.1042,4.2432,4.7972,1.139,1.693,0.554,"Y"
0.6187,2.0851,5.5538,7.1438,8.0018,1.4663,4.935,6.525,7.383,3.4687,5.0587,5.9167,1.59,2.448,0.858,"Y"
1.0575,2.1178,3.9269,4.816,5.317,1.0603,2.8694,3.7584,4.2594,1.8092,2.6982,3.1992,0.889,1.39,0.501,"Y"
1.7076,2.978,5.3684,6.4574,7.0614,1.2703,3.6607,4.7497,5.3537,2.3904,3.4794,4.0834,1.089,1.693,0.604,"Y"
2.1841,3.6085,6.1422,7.1562,7.6992,1.4245,3.9581,4.9721,5.5151,2.5336,3.5476,4.0906,1.014,1.557,0.543,"Y"
1.3616,2.6552,4.1289,5.7139,6.7459,1.2935,2.7673,4.3523,5.3843,1.4738,3.0588,4.0908,1.585,2.617,1.032,"Y"
1.6396,2.8902,5.0075,6.0615,6.6325,1.2506,3.3679,4.4219,4.9929,2.1173,3.1713,3.7423,1.054,1.625,0.571,"Y"
1.1393,2.2816,4.4618,5.8718,6.9438,1.1423,3.3225,4.7325,5.8045,2.1802,3.5902,4.6622,1.41,2.482,1.072,"Y"
1.6602,2.9097,5.0848,5.9548,6.2698,1.2495,3.4245,4.2945,4.6096,2.1751,3.0451,3.3601,0.87,1.185,0.315,"Y"
1.6503,3.0107,5.4425,6.5335,7.2055,1.3604,3.7923,4.8833,5.5553,2.4318,3.5228,4.1948,1.091,1.763,0.672,"Y"
2.0497,3.5874,6.4118,7.3218,7.8598,1.5377,4.3621,5.2721,5.8101,2.8244,3.7344,4.2724,0.91,1.448,0.538,"Y"
0.8036,2.197,5.7191,6.7701,7.5071,1.3934,4.9155,5.9665,6.7035,3.5221,4.5731,5.3101,1.051,1.788,0.737,"Y"
2.2937,3.7455,6.3715,7.5715,8.1445,1.4517,4.0777,5.2777,5.8507,2.626,3.826,4.399,1.2,1.773,0.573,"Y"
1.1725,2.6821,5.9855,7.4305,8.2255,1.5097,4.8131,6.2581,7.0531,3.3034,4.7484,5.5434,1.445,2.24,0.795,"Y"
1.4118,2.6859,5.01,5.925,6.504,1.2741,3.5982,4.5132,5.0922,2.3241,3.2391,3.8181,0.915,1.494,0.579,"Y"
2.6178,4.2707,8.0843,10.7303,12.5913,1.6529,5.4666,8.1126,9.9736,3.8136,6.4596,8.3206,2.646,4.507,1.861,"Y"
1.9789,3.3079,6.0562,7.0212,7.5402,1.329,4.0774,5.0424,5.5614,2.7483,3.7133,4.2323,0.965,1.484,0.519,"Y"
2.0984,3.4861,5.7235,6.3635,6.7805,1.3877,3.6251,4.2651,4.6821,2.2374,2.8774,3.2944,0.64,1.057,0.417,"Y"
2.1178,3.5688,6.0531,7.0241,7.4811,1.451,3.9353,4.9063,5.3633,2.4843,3.4553,3.9123,0.971,1.428,0.457,"Y"
1.2286,2.3625,4.2422,5.1142,5.8192,1.134,3.0137,3.8857,4.5907,1.8797,2.7517,3.4567,0.872,1.577,0.705,"Y"
0.8427,2.3541,5.5636,6.4036,6.9816,1.5114,4.7209,5.5609,6.1389,3.2095,4.0495,4.6275,0.84,1.418,0.578,"Y"
2.0119,3.5925,5.8318,6.7178,7.0828,1.5806,3.8199,4.7059,5.0709,2.2393,3.1253,3.4903,0.886,1.251,0.365,"Y"
0.9241,1.8929,3.6328,4.6858,5.5748,0.9688,2.7087,3.7617,4.6507,1.7399,2.7929,3.6819,1.053,1.942,0.889,"Y"
2.1682,3.6219,5.9611,6.8001,7.1531,1.4537,3.7929,4.6319,4.9849,2.3392,3.1782,3.5312,0.839,1.192,0.353,"Y"
1.2365,2.3317,4.5295,5.6235,6.2645,1.0952,3.293,4.387,5.028,2.1977,3.2917,3.9327,1.094,1.735,0.641,"Y"
2.049,3.5598,5.9693,6.9073,7.3363,1.5108,3.9203,4.8583,5.2873,2.4094,3.3474,3.7764,0.938,1.367,0.429,"Y"
1.8834,3.1573,5.3564,6.4934,6.9884,1.2738,3.4729,4.6099,5.1049,2.1991,3.3361,3.8311,1.137,1.632,0.495,"Y"
1.0908,2.7288,5.7821,6.4831,7.1911,1.638,4.6913,5.3923,6.1003,3.0533,3.7543,4.4623,0.701,1.409,0.708,"Y"
2.1363,3.7477,7.884,9.693,10.592,1.6114,5.7477,7.5567,8.4557,4.1363,5.9453,6.8443,1.809,2.708,0.899,"Y"
1.4598,2.6636,4.7426,5.8617,6.5637,1.2038,3.2828,4.4018,5.1038,2.0791,3.1981,3.9001,1.119,1.821,0.702,"Y"
2.7532,4.3134,7.3309,8.2589,8.7309,1.5602,4.5777,5.5057,5.9777,3.0176,3.9456,4.4176,0.928,1.4,0.472,"Y"
1.1937,2.3556,4.3502,5.3402,5.8512,1.162,3.1565,4.1465,4.6575,1.9946,2.9846,3.4956,0.99,1.501,0.511,"Y"
2.6627,4.1199,7.4227,8.7747,9.4117,1.4572,4.76,6.112,6.749,3.3028,4.6548,5.2918,1.352,1.989,0.637,"Y"
2.0891,3.528,6.2792,7.4062,7.9902,1.4389,4.1901,5.3171,5.9011,2.7512,3.8782,4.4622,1.127,1.711,0.584,"Y"
2.5388,3.9715,6.715,8.177,9.085,1.4327,4.1762,5.6382,6.5462,2.7435,4.2055,5.1135,1.462,2.37,0.908,"Y"
0.9405,2.1131,4.5201,5.8731,6.8321,1.1726,3.5796,4.9326,5.8916,2.407,3.76,4.719,1.353,2.312,0.959,"Y"
0.9857,2.0002,3.5809,4.4579,4.9799,1.0145,2.5951,3.4721,3.9941,1.5806,2.4576,2.9796,0.877,1.399,0.522,"Y"
1.6267,3.0241,5.5207,6.6197,7.1067,1.3974,3.8941,4.9931,5.4801,2.4967,3.5957,4.0827,1.099,1.586,0.487,"Y"
1.1179,2.8078,8.1957,10.8397,12.4887,1.6899,7.0778,9.7218,11.3708,5.3879,8.0319,9.6809,2.644,4.293,1.649,"Y"
1.5996,2.8187,5.0987,6.3337,7.0477,1.2191,3.4991,4.7341,5.4481,2.28,3.515,4.229,1.235,1.949,0.714,"Y"
1.7158,3.1815,5.8773,7.1693,7.9183,1.4657,4.1614,5.4534,6.2024,2.6958,3.9878,4.7368,1.292,2.041,0.749,"Y"
2.2267,3.8322,7.3006,8.6626,9.4316,1.6055,5.0739,6.4359,7.2049,3.4684,4.8304,5.5994,1.362,2.131,0.769,"Y"
2.1641,3.6402,6.8174,8.0294,8.6464,1.4761,4.6533,5.8653,6.4823,3.1772,4.3892,5.0062,1.212,1.829,0.617,"Y"
1.2167,2.434,4.6078,4.7598,5.2878,1.2174,3.3912,3.5432,4.0712,2.1738,2.3258,2.8538,0.152,0.68,0.528,"Y"
1.0686,2.4547,4.5169,5.6099,6.2589,1.3861,3.4483,4.5413,5.1903,2.0622,3.1552,3.8042,1.093,1.742,0.649,"Y"
1.8911,3.4189,6.151,7.098,7.577,1.5278,4.2598,5.2068,5.6858,2.7321,3.6791,4.1581,0.947,1.426,0.479,"Y"
1.2179,2.4007,4.0215,5.5675,6.5665,1.1828,2.8036,4.3496,5.3486,1.6207,3.1667,4.1657,1.546,2.545,0.999,"Y"
1.5881,3.0594,5.3193,6.2843,6.6873,1.4713,3.7312,4.6962,5.0992,2.2599,3.2249,3.6279,0.965,1.368,0.403,"Y"
1.6798,2.9245,5.1706,6.2256,6.7496,1.2448,3.4908,4.5458,5.0698,2.246,3.301,3.825,1.055,1.579,0.524,"Y"
1.8723,3.401,6.424,7.955,8.822,1.5287,4.5516,6.0826,6.9496,3.023,4.554,5.421,1.531,2.398,0.867,"Y"
1.2287,2.528,4.4453,5.4953,6.0663,1.2993,3.2166,4.2666,4.8376,1.9173,2.9673,3.5383,1.05,1.621,0.571,"Y"
1.6774,3.0581,6.1632,6.9462,7.4442,1.3807,4.4859,5.2689,5.7669,3.1051,3.8881,4.3861,0.783,1.281,0.498,"Y"
1.2224,2.3155,4.1465,5.0945,5.5675,1.0931,2.9241,3.8721,4.3451,1.831,2.779,3.252,0.948,1.421,0.473,"Y"
0.1967,1.7667,5.3353,6.4533,7.2553,1.57,5.1387,6.2567,7.0587,3.5686,4.6866,5.4886,1.118,1.92,0.802,"Y"
1.5234,2.6892,4.7351,5.7671,6.3311,1.1658,3.2117,4.2437,4.8077,2.0459,3.0779,3.6419,1.032,1.596,0.564,"Y"
1.0986,2.1322,3.9012,4.7232,5.1252,1.0337,2.8026,3.6246,4.0266,1.769,2.591,2.993,0.822,1.224,0.402,"Y"
1.9818,3.4545,6.1223,7.2173,7.6773,1.4727,4.1405,5.2355,5.6955,2.6679,3.7629,4.2229,1.095,1.555,0.46,"Y"
1.9359,3.2593,5.7168,6.9808,7.4828,1.3233,3.7808,5.0448,5.5468,2.4575,3.7215,4.2235,1.264,1.766,0.502,"Y"
1.553,3.1757,6.2588,8.0648,9.4168,1.6226,4.7058,6.5118,7.8638,3.0831,4.8891,6.2411,1.806,3.158,1.352,"Y"
0.3253,2.0516,5.8715,7.6395,8.6315,1.7263,5.5462,7.3142,8.3062,3.8199,5.5879,6.5799,1.768,2.76,0.992,"Y"
1.4231,2.5971,4.6782,5.7662,6.3632,1.1739,3.255,4.343,4.94,2.0811,3.1691,3.7661,1.088,1.685,0.597,"Y"
1.1549,2.706,6.9481,8.6221,9.7071,1.5511,5.7933,7.4673,8.5523,4.2421,5.9161,7.0011,1.674,2.759,1.085,"Y"
1.2786,2.4103,4.3859,5.3599,5.8539,1.1317,3.1073,4.0813,4.5753,1.9756,2.9496,3.4436,0.974,1.468,0.494,"Y"
1.8151,3.1863,5.6023,6.7043,7.1413,1.3711,3.7871,4.8891,5.3261,2.416,3.518,3.955,1.102,1.539,0.437,"Y"
1.9931,3.4843,6.3704,7.6264,8.1544,1.4913,4.3773,5.6333,6.1613,2.8861,4.1421,4.6701,1.256,1.784,0.528,"Y"
1.916,3.3393,5.4938,6.5768,7.1148,1.4233,3.5779,4.6609,5.1989,2.1546,3.2376,3.7756,1.083,1.621,0.538,"Y"
1.3526,2.6625,5.759,6.85,7.465,1.3099,4.4064,5.4974,6.1124,3.0966,4.1876,4.8026,1.091,1.706,0.615,"Y"
1.5238,2.8481,5.215,6.237,6.789,1.3242,3.6911,4.7131,5.2651,2.3669,3.3889,3.9409,1.022,1.574,0.552,"Y"
1.095,2.322,4.7021,5.6011,5.9151,1.2271,3.6072,4.5062,4.8202,2.3801,3.2791,3.5931,0.899,1.213,0.314,"Y"
1.7575,3.4196,6.3026,7.7006,8.5126,1.6621,4.5451,5.9431,6.7551,2.883,4.281,5.093,1.398,2.21,0.812,"Y"
2.292,3.6828,6.105,7.045,7.571,1.3908,3.813,4.753,5.279,2.4222,3.3622,3.8882,0.94,1.466,0.526,"Y"
1.6355,3.1495,5.4546,6.5746,6.9776,1.514,3.8191,4.9391,5.3421,2.3051,3.4251,3.8281,1.12,1.523,0.403,"Y"
1.8958,3.202,5.574,6.534,6.936,1.3062,3.6782,4.6382,5.0402,2.3719,3.3319,3.7339,0.96,1.362,0.402,"Y"
2.0205,3.3993,6.0258,6.9788,7.5158,1.3787,4.0053,4.9583,5.4953,2.6266,3.5796,4.1166,0.953,1.49,0.537,"Y"
2.6109,4.192,7.1771,7.9781,8.5181,1.5811,4.5662,5.3672,5.9072,2.9851,3.7861,4.3261,0.801,1.341,0.54,"Y"
1.3007,2.5397,4.7022,5.7593,6.2402,1.239,3.4015,4.4585,4.9395,2.1625,3.2195,3.7005,1.057,1.538,0.481,"Y"
1.5173,3.2524,9.0244,11.7174,13.1854,1.7352,7.5072,10.2002,11.6682,5.772,8.465,9.933,2.693,4.161,1.468,"Y"
1.2165,2.6935,5.8161,6.5521,7.2271,1.4769,4.5995,5.3355,6.0105,3.1226,3.8586,4.5336,0.736,1.411,0.675,"Y"
1.0741,2.4793,4.5402,5.5092,6.0972,1.4052,3.4661,4.4351,5.0231,2.0608,3.0298,3.6178,0.969,1.557,0.588,"Y"
0.6337,2.1288,5.509,6.977,7.596,1.495,4.8753,6.3433,6.9623,3.3803,4.8483,5.4673,1.468,2.087,0.619,"Y"
1.0277,2.3661,4.7623,5.8633,6.4193,1.3384,3.7346,4.8356,5.3916,2.3962,3.4972,4.0532,1.101,1.657,0.556,"Y"
1.8592,3.2147,5.7764,7.0974,7.9154,1.3555,3.9172,5.2382,6.0562,2.5617,3.8827,4.7007,1.321,2.139,0.818,"Y"
0.1568,1.7539,5.0597,6.3537,7.0387,1.5971,4.9029,6.1969,6.8819,3.3058,4.5998,5.2848,1.294,1.979,0.685,"Y"
1.9958,3.5096,7.0398,8.8848,9.9428,1.5138,5.044,6.889,7.947,3.5302,5.3752,6.4332,1.845,2.903,1.058,"Y"
2.7911,4.3549,7.3156,8.3176,8.8386,1.5638,4.5245,5.5265,6.0475,2.9607,3.9627,4.4837,1.002,1.523,0.521,"Y"
1.7019,3.0948,5.7617,7.1757,7.8077,1.3929,4.0598,5.4738,6.1058,2.6669,4.0809,4.7129,1.414,2.046,0.632,"Y"
2.1423,3.4938,6.3337,7.5197,8.1457,1.3515,4.1914,5.3774,6.0034,2.8399,4.0259,4.6519,1.186,1.812,0.626,"Y"
1.5784,3.0918,5.8213,7.2623,7.8883,1.5134,4.2429,5.6839,6.3099,2.7295,4.1705,4.7965,1.441,2.067,0.626,"Y"
2.3086,3.8548,6.7581,7.5901,8.0391,1.5462,4.4495,5.2815,5.7305,2.9033,3.7353,4.1843,0.832,1.281,0.449,"Y"
1.2348,2.743,5.7669,7.0819,7.7869,1.5082,4.5321,5.8471,6.5521,3.0239,4.3389,5.0439,1.315,2.02,0.705,"Y"
1.8851,3.1744,5.3021,6.2811,6.6491,1.2894,3.4171,4.3961,4.7641,2.1277,3.1067,3.4747,0.979,1.347,0.368,"Y"
1.5627,2.9981,5.58,6.5419,7.0999,1.4354,4.0172,4.9792,5.5372,2.5818,3.5438,4.1018,0.962,1.52,0.558,"Y"
0.7826,1.7548,2.9541,4.1801,5.1521,0.9723,2.1715,3.3975,4.3695,1.1993,2.4253,3.3973,1.226,2.198,0.972,"Y"
1.7815,3.3427,6.4898,7.6618,8.2778,1.5612,4.7083,5.8803,6.4963,3.1471,4.3191,4.9351,1.172,1.788,0.616,"Y"
2.0927,3.5937,7.0479,8.7979,9.8059,1.501,4.9552,6.7052,7.7132,3.4543,5.2043,6.2123,1.75,2.758,1.008,"Y"
1.6462,3.109,5.6549,6.581,7.233,1.4628,4.0088,4.9348,5.5868,2.5459,3.4719,4.1239,0.926,1.578,0.652,"Y"
1.2241,2.5903,5.3363,6.1533,6.5293,1.3662,4.1122,4.9292,5.3052,2.746,3.563,3.939,0.817,1.193,0.376,"Y"
2.5238,4.0007,7.3396,8.8926,9.6136,1.4769,4.8158,6.3688,7.0898,3.3389,4.8919,5.6129,1.553,2.274,0.721,"Y"
1.7719,3.1487,6.1042,7.0892,7.9432,1.3768,4.3323,5.3173,6.1713,2.9555,3.9405,4.7945,0.985,1.839,0.854,"Y"
1.2102,2.6681,5.5857,6.5447,7.0247,1.4579,4.3755,5.3345,5.8145,2.9176,3.8766,4.3566,0.959,1.439,0.48,"Y"
1.6561,2.9071,5.182,6.117,6.583,1.251,3.5259,4.4609,4.9269,2.2749,3.2099,3.6759,0.935,1.401,0.466,"Y"
1.4811,2.7173,5.2791,6.6561,7.7881,1.2362,3.798,5.175,6.307,2.5618,3.9388,5.0708,1.377,2.509,1.132,"Y"
